UniqID_NUCL,N_COM_X,N_COM_Y,N_Orient
07-0289_f1_0002_-2332.63_-6771.93,-2332.63,-6771.93,-0.484509
07-0289_f1_0002_-2986.51_-6775.16,-2986.51,-6775.16,1.06399
07-0289_f1_0002_-2464.25_-6772.62,-2464.25,-6772.62,1.42347
07-0289_f1_0002_-2968.68_-6776.21,-2968.68,-6776.21,0.69431
07-0289_f1_0002_-2875.23_-6775.19,-2875.23,-6775.19,-0.387795
07-0289_f1_0002_-2384.52_-6774.29,-2384.52,-6774.29,0.631607
07-0289_f1_0002_-2371.61_-6772.77,-2371.61,-6772.77,-1.48923
07-0289_f1_0002_-2948.78_-6776.83,-2948.78,-6776.83,-0.163849
07-0289_f1_0002_-2727.83_-6776.29,-2727.83,-6776.29,-0.530325
07-0289_f1_0002_-2399.09_-6775.32,-2399.09,-6775.32,1.23073
07-0289_f1_0002_-2328.76_-6773.23,-2328.76,-6773.23,0.332218
07-0289_f1_0002_-2907.12_-6774.41,-2907.12,-6774.41,1.33944
07-0289_f1_0002_-2819.91_-6773.8,-2819.91,-6773.8,1.39042
07-0289_f1_0002_-2769.97_-6783.96,-2769.97,-6783.96,-1.29728
07-0289_f1_0002_-2766.12_-6776.19,-2766.12,-6776.19,-0.826309
07-0289_f1_0002_-2344.44_-6777.22,-2344.44,-6777.22,0.383731
07-0289_f1_0002_-2886.76_-6774.54,-2886.76,-6774.54,-1.10851
07-0289_f1_0002_-2353.84_-6775.55,-2353.84,-6775.55,1.53803
07-0289_f1_0002_-2229.59_-6776.13,-2229.59,-6776.13,-0.812418
07-0289_f1_0002_-2924.87_-6776.52,-2924.87,-6776.52,0.153211
07-0289_f1_0002_-2458.89_-6775.36,-2458.89,-6775.36,-1.11047
07-0289_f1_0002_-2721.11_-6774.59,-2721.11,-6774.59,1.03508
07-0289_f1_0002_-3018.2_-6777.06,-3018.2,-6777.06,-0.468511
07-0289_f1_0002_-2658.02_-6776.12,-2658.02,-6776.12,0.748547
07-0289_f1_0002_-2377.71_-6778.13,-2377.71,-6778.13,-0.845062
07-0289_f1_0002_-2337.3_-6775.57,-2337.3,-6775.57,1.22367
07-0289_f1_0002_-2954.21_-6777.01,-2954.21,-6777.01,-0.180079
07-0289_f1_0002_-2892.13_-6776.7,-2892.13,-6776.7,0.04564
07-0289_f1_0002_-2673.35_-6775.53,-2673.35,-6775.53,0.573718
07-0289_f1_0002_-2836.47_-6776.13,-2836.47,-6776.13,1.30593
07-0289_f1_0002_-2262.4_-6776.72,-2262.4,-6776.72,0.428991
07-0289_f1_0002_-2223.79_-6778.64,-2223.79,-6778.64,-0.093921
07-0289_f1_0002_-2826.01_-6776.08,-2826.01,-6776.08,-1.32348
07-0289_f1_0002_-2759.89_-6776.61,-2759.89,-6776.61,-0.285015
07-0289_f1_0002_-2583.42_-6775.69,-2583.42,-6775.69,-0.272865
07-0289_f1_0002_-2524.66_-6778.15,-2524.66,-6778.15,0.145212
07-0289_f1_0002_-2686.47_-6777.01,-2686.47,-6777.01,0.931211
07-0289_f1_0002_-2549.39_-6778.75,-2549.39,-6778.75,0.280808
07-0289_f1_0002_-2390.34_-6776.64,-2390.34,-6776.64,-0.918855
07-0289_f1_0002_-2699.9_-6778.94,-2699.9,-6778.94,1.14091
07-0289_f1_0002_-2691.52_-6776.22,-2691.52,-6776.22,-0.764635
07-0289_f1_0002_-2561.2_-6777.71,-2561.2,-6777.71,-0.729233
07-0289_f1_0002_-2250.84_-6776.27,-2250.84,-6776.27,-1.37699
07-0289_f1_0002_-3025.24_-6776.91,-3025.24,-6776.91,1.50093
07-0289_f1_0002_-2831.08_-6776.74,-2831.08,-6776.74,0.298018
07-0289_f1_0002_-2816.96_-6779.46,-2816.96,-6779.46,-1.26553
07-0289_f1_0002_-2666.63_-6776.34,-2666.63,-6776.34,1.09837
07-0289_f1_0002_-2362.77_-6780.26,-2362.77,-6780.26,-1.06352
07-0289_f1_0002_-3032.04_-6776.61,-3032.04,-6776.61,1.49444
07-0289_f1_0002_-2721.51_-6779.36,-2721.51,-6779.36,0.618501
07-0289_f1_0002_-2466.43_-6778.03,-2466.43,-6778.03,-0.722651
07-0289_f1_0002_-2240.92_-6779.22,-2240.92,-6779.22,0.268686
07-0289_f1_0002_-2680.48_-6777.98,-2680.48,-6777.98,-0.292721
07-0289_f1_0002_-2614.67_-6779.77,-2614.67,-6779.77,0.738841
07-0289_f1_0002_-2997.24_-6778.86,-2997.24,-6778.86,1.55077
07-0289_f1_0002_-2975.56_-6778.12,-2975.56,-6778.12,-1.43797
07-0289_f1_0002_-2596.57_-6777.78,-2596.57,-6777.78,0.76555
07-0289_f1_0002_-2575.28_-6778.48,-2575.28,-6778.48,-1.3468
07-0289_f1_0002_-3034.57_-6782.59,-3034.57,-6782.59,0.618737
07-0289_f1_0002_-2638.85_-6780.63,-2638.85,-6780.63,1.47524
07-0289_f1_0002_-2487.05_-6782.73,-2487.05,-6782.73,-0.723554
07-0289_f1_0002_-2407.16_-6782.08,-2407.16,-6782.08,0.797848
07-0289_f1_0002_-2883.91_-6779.65,-2883.91,-6779.65,-1.27599
07-0289_f1_0002_-2569.09_-6779.53,-2569.09,-6779.53,-0.382307
07-0289_f1_0002_-2493.19_-6779.33,-2493.19,-6779.33,0.635501
07-0289_f1_0002_-3055.43_-6779.75,-3055.43,-6779.75,1.09894
07-0289_f1_0002_-2960.66_-6779.1,-2960.66,-6779.1,0.396792
07-0289_f1_0002_-2586.62_-6779.33,-2586.62,-6779.33,0.54274
07-0289_f1_0002_-2453.91_-6779.05,-2453.91,-6779.05,0.081259
07-0289_f1_0002_-2821.93_-6779.2,-2821.93,-6779.2,1.1395
07-0289_f1_0002_-2279.25_-6787.96,-2279.25,-6787.96,0.360508
07-0289_f1_0002_-2246.93_-6781.85,-2246.93,-6781.85,1.05156
07-0289_f1_0002_-2929.67_-6780.65,-2929.67,-6780.65,0.151724
07-0289_f1_0002_-2386.28_-6779.85,-2386.28,-6779.85,0.792193
07-0289_f1_0002_-2289.93_-6785.65,-2289.93,-6785.65,0.154228
07-0289_f1_0002_-2214.68_-6779.39,-2214.68,-6779.39,1.36472
07-0289_f1_0002_-3040.67_-6782.43,-3040.67,-6782.43,0.461574
07-0289_f1_0002_-2540.31_-6784.06,-2540.31,-6784.06,0.623574
07-0289_f1_0002_-2662.51_-6780.33,-2662.51,-6780.33,-1.40888
07-0289_f1_0002_-2500.69_-6780.35,-2500.69,-6780.35,1.56711
07-0289_f1_0002_-3069.04_-6784.21,-3069.04,-6784.21,-1.31858
07-0289_f1_0002_-3028.55_-6782.6,-3028.55,-6782.6,0.356834
07-0289_f1_0002_-2618.38_-6781.62,-2618.38,-6781.62,-1.11398
07-0289_f1_0002_-2302.28_-6780.53,-2302.28,-6780.53,0.919383
07-0289_f1_0002_-2271.41_-6781.35,-2271.41,-6781.35,-0.261603
07-0289_f1_0002_-2673.21_-6781.5,-2673.21,-6781.5,0.667397
07-0289_f1_0002_-2655.6_-6781.23,-2655.6,-6781.23,-1.56217
07-0289_f1_0002_-2255.27_-6782.59,-2255.27,-6782.59,0.460276
07-0289_f1_0002_-2862.88_-6782.49,-2862.88,-6782.49,0.041299
07-0289_f1_0002_-2531.53_-6782.39,-2531.53,-6782.39,0.320624
07-0289_f1_0002_-2459.69_-6781.2,-2459.69,-6781.2,-1.56693
07-0289_f1_0002_-2853_-6781.74,-2853,-6781.74,-0.014686
07-0289_f1_0002_-2831.1_-6782.87,-2831.1,-6782.87,1.48361
07-0289_f1_0002_-2629.89_-6783.17,-2629.89,-6783.17,-1.00866
07-0289_f1_0002_-2989.79_-6783.87,-2989.79,-6783.87,1.37521
07-0289_f1_0002_-2979.25_-6785.12,-2979.25,-6785.12,0.194038
07-0289_f1_0002_-2389.21_-6786.42,-2389.21,-6786.42,0.639594
07-0289_f1_0002_-2207.89_-6782.71,-2207.89,-6782.71,1.35448
07-0289_f1_0002_-3043.64_-6786.31,-3043.64,-6786.31,0.461209
07-0289_f1_0002_-3023.74_-6784.97,-3023.74,-6784.97,-0.378258
07-0289_f1_0002_-2870.05_-6783.93,-2870.05,-6783.93,-0.913512
07-0289_f1_0002_-2857.04_-6784.81,-2857.04,-6784.81,0.456681
07-0289_f1_0002_-2565.13_-6782.68,-2565.13,-6782.68,0.157219
07-0289_f1_0002_-2594.63_-6782.94,-2594.63,-6782.94,-0.1204
07-0289_f1_0002_-2555.49_-6782.69,-2555.49,-6782.69,-0.25574
07-0289_f1_0002_-3049.36_-6789.11,-3049.36,-6789.11,-0.0864
07-0289_f1_0002_-2691.57_-6784.35,-2691.57,-6784.35,1.17359
07-0289_f1_0002_-2677.85_-6782.74,-2677.85,-6782.74,1.11041
07-0289_f1_0002_-2398.69_-6783.75,-2398.69,-6783.75,0.87446
07-0289_f1_0002_-2972.25_-6783.46,-2972.25,-6783.46,0.333008
07-0289_f1_0002_-2890.22_-6783.53,-2890.22,-6783.53,0.313172
07-0289_f1_0002_-3004.89_-6784.69,-3004.89,-6784.69,0.35429
07-0289_f1_0002_-2964.35_-6787.83,-2964.35,-6787.83,0.737984
07-0289_f1_0002_-2879.04_-6784.32,-2879.04,-6784.32,-0.373629
07-0289_f1_0002_-2304.23_-6783.96,-2304.23,-6783.96,1.31804
07-0289_f1_0002_-2261.66_-6783.6,-2261.66,-6783.6,0.717699
07-0289_f1_0002_-2218.06_-6783.35,-2218.06,-6783.35,-0.206852
07-0289_f1_0002_-2955.48_-6783.51,-2955.48,-6783.51,1.28324
07-0289_f1_0002_-2427.92_-6783.91,-2427.92,-6783.91,-0.241097
07-0289_f1_0002_-2412.5_-6787.49,-2412.5,-6787.49,1.56225
07-0289_f1_0002_-2267.43_-6782.86,-2267.43,-6782.86,-0.738587
07-0289_f1_0002_-3057.1_-6787.39,-3057.1,-6787.39,0.726241
07-0289_f1_0002_-2730.92_-6786.87,-2730.92,-6786.87,0.713005
07-0289_f1_0002_-2684.94_-6785.02,-2684.94,-6785.02,1.14635
07-0289_f1_0002_-2576.51_-6784.4,-2576.51,-6784.4,-0.47256
07-0289_f1_0002_-2936.22_-6786.08,-2936.22,-6786.08,-0.222222
07-0289_f1_0002_-2725.26_-6785.07,-2725.26,-6785.07,0.800817
07-0289_f1_0002_-2467.64_-6783.39,-2467.64,-6783.39,-1.20101
07-0289_f1_0002_-2997.47_-6785.78,-2997.47,-6785.78,1.10677
07-0289_f1_0002_-2816.6_-6784.49,-2816.6,-6784.49,1.17279
07-0289_f1_0002_-2550.57_-6788.35,-2550.57,-6788.35,-0.030909
07-0289_f1_0002_-2481.01_-6787.15,-2481.01,-6787.15,0.362987
07-0289_f1_0002_-2615.52_-6786.15,-2615.52,-6786.15,-1.02354
07-0289_f1_0002_-2525.72_-6785.1,-2525.72,-6785.1,0.519089
07-0289_f1_0002_-2382.03_-6787.34,-2382.03,-6787.34,0.456469
07-0289_f1_0002_-2698.07_-6787.77,-2698.07,-6787.77,0.606429
07-0289_f1_0002_-2454.04_-6785.62,-2454.04,-6785.62,0.305643
07-0289_f1_0002_-2659.08_-6785.52,-2659.08,-6785.52,0.649165
07-0289_f1_0002_-2232.52_-6786.91,-2232.52,-6786.91,-0.931309
07-0289_f1_0002_-2669.95_-6786.48,-2669.95,-6786.48,-0.281419
07-0289_f1_0002_-2354.91_-6786.31,-2354.91,-6786.31,-1.05634
07-0289_f1_0002_-2224.99_-6785.52,-2224.99,-6785.52,-1.53693
07-0289_f1_0002_-2665.32_-6785.71,-2665.32,-6785.71,-1.04923
07-0289_f1_0002_-2625.09_-6786.34,-2625.09,-6786.34,-0.791683
07-0289_f1_0002_-2464.54_-6786.42,-2464.54,-6786.42,-1.18786
07-0289_f1_0002_-2215.41_-6787.52,-2215.41,-6787.52,-0.178827
07-0289_f1_0002_-2573.34_-6787.36,-2573.34,-6787.36,-0.51523
07-0289_f1_0002_-2294.73_-6790.87,-2294.73,-6790.87,0.262717
07-0289_f1_0002_-2568.39_-6788.59,-2568.39,-6788.59,-0.192831
07-0289_f1_0002_-2559.16_-6787.07,-2559.16,-6787.07,0.378703
07-0289_f1_0002_-2365.44_-6790.39,-2365.44,-6790.39,-0.984603
07-0289_f1_0002_-2300.33_-6786.94,-2300.33,-6786.94,-0.204455
07-0289_f1_0002_-2273.98_-6789.73,-2273.98,-6789.73,0.215886
07-0289_f1_0002_-2266.15_-6786.98,-2266.15,-6786.98,-0.162095
07-0289_f1_0002_-2893.21_-6790.35,-2893.21,-6790.35,0.730396
07-0289_f1_0002_-2885.93_-6786.97,-2885.93,-6786.97,-1.25482
07-0289_f1_0002_-2637.46_-6786.5,-2637.46,-6786.5,1.46048
07-0289_f1_0002_-2270.33_-6786.8,-2270.33,-6786.8,-0.166653
07-0289_f1_0002_-2912.18_-6787.98,-2912.18,-6787.98,-1.53426
07-0289_f1_0002_-2842.21_-6788.31,-2842.21,-6788.31,-0.327836
07-0289_f1_0002_-2459.2_-6786.77,-2459.2,-6786.77,-0.789699
07-0289_f1_0002_-2640.94_-6789.94,-2640.94,-6789.94,0.494526
07-0289_f1_0002_-2583.84_-6789.85,-2583.84,-6789.85,0.154785
07-0289_f1_0002_-2284.31_-6793,-2284.31,-6793,0.117152
07-0289_f1_0002_-2220.93_-6787.85,-2220.93,-6787.85,-0.599875
07-0289_f1_0002_-2867.87_-6789,-2867.87,-6789,-0.759976
07-0289_f1_0002_-2677.21_-6787.62,-2677.21,-6787.62,1.32994
07-0289_f1_0002_-2204.24_-6788.71,-2204.24,-6788.71,1.22566
07-0289_f1_0002_-2772.47_-6788.07,-2772.47,-6788.07,1.45317
07-0289_f1_0002_-2733.36_-6790.93,-2733.36,-6790.93,0.758607
07-0289_f1_0002_-2592.42_-6790.08,-2592.42,-6790.08,-0.151831
07-0289_f1_0002_-2261.81_-6791.19,-2261.81,-6791.19,0.096517
07-0289_f1_0002_-3035.38_-6790.1,-3035.38,-6790.1,0.752202
07-0289_f1_0002_-2828.81_-6791.33,-2828.81,-6791.33,1.03282
07-0289_f1_0002_-2818.55_-6789.79,-2818.55,-6789.79,0.103501
07-0289_f1_0002_-2662.96_-6789.26,-2662.96,-6789.26,-0.886709
07-0289_f1_0002_-2632.87_-6789.3,-2632.87,-6789.3,-1.21462
07-0289_f1_0002_-2578.62_-6792.06,-2578.62,-6792.06,0.196575
07-0289_f1_0002_-2399.38_-6789.18,-2399.38,-6789.18,0.935353
07-0289_f1_0002_-2836.43_-6789.77,-2836.43,-6789.77,-1.4329
07-0289_f1_0002_-2690.48_-6789.78,-2690.48,-6789.78,-0.443317
07-0289_f1_0002_-2305.77_-6790.59,-2305.77,-6790.59,1.1417
07-0289_f1_0002_-2252.12_-6789.13,-2252.12,-6789.13,1.49615
07-0289_f1_0002_-2999.22_-6790.53,-2999.22,-6790.53,0.340569
07-0289_f1_0002_-2822.42_-6789.85,-2822.42,-6789.85,0.264612
07-0289_f1_0002_-2468.87_-6789.57,-2468.87,-6789.57,0.288066
07-0289_f1_0002_-2391.54_-6792.1,-2391.54,-6792.1,0.710504
07-0289_f1_0002_-2882.07_-6790.65,-2882.07,-6790.65,-0.645936
07-0289_f1_0002_-2876.46_-6791.47,-2876.46,-6791.47,-0.532351
07-0289_f1_0002_-2679.69_-6792.15,-2679.69,-6792.15,0.755088
07-0289_f1_0002_-2544.51_-6795.18,-2544.51,-6795.18,-0.168786
07-0289_f1_0002_-2862.56_-6791.48,-2862.56,-6791.48,0.50987
07-0289_f1_0002_-3009.83_-6793.03,-3009.83,-6793.03,0.381658
07-0289_f1_0002_-2672.8_-6791.58,-2672.8,-6791.58,0.713342
07-0289_f1_0002_-2667.55_-6790.38,-2667.55,-6790.38,1.34692
07-0289_f1_0002_-2625.34_-6791.71,-2625.34,-6791.71,-1.28431
07-0289_f1_0002_-2456.4_-6789.95,-2456.4,-6789.95,0.967568
07-0289_f1_0002_-2211.15_-6790.4,-2211.15,-6790.4,0.219935
07-0289_f1_0002_-3070.92_-6793.32,-3070.92,-6793.32,1.14887
07-0289_f1_0002_-2686.75_-6790.73,-2686.75,-6790.73,-1.00953
07-0289_f1_0002_-2464.49_-6790.84,-2464.49,-6790.84,-0.975707
07-0289_f1_0002_-3003.77_-6791.53,-3003.77,-6791.53,0.570619
07-0289_f1_0002_-2487.12_-6792.81,-2487.12,-6792.81,-1.4823
07-0289_f1_0002_-2268.06_-6793.7,-2268.06,-6793.7,0.417564
07-0289_f1_0002_-2219.84_-6792.58,-2219.84,-6792.58,-0.555758
07-0289_f1_0002_-2954.3_-6793.13,-2954.3,-6793.13,0.594142
07-0289_f1_0002_-2913.19_-6793.3,-2913.19,-6793.3,1.45106
07-0289_f1_0002_-2736.12_-6797.48,-2736.12,-6797.48,0.553538
07-0289_f1_0002_-2655.72_-6792.73,-2655.72,-6792.73,-0.051817
07-0289_f1_0002_-2459.95_-6795.15,-2459.95,-6795.15,0.889506
07-0289_f1_0002_-2300.33_-6793.21,-2300.33,-6793.21,-0.287026
07-0289_f1_0002_-2982.48_-6794.52,-2982.48,-6794.52,-1.33582
07-0289_f1_0002_-2975.25_-6793.74,-2975.25,-6793.74,-1.50228
07-0289_f1_0002_-2227.46_-6792.43,-2227.46,-6792.43,1.41509
07-0289_f1_0002_-2661.04_-6793.16,-2661.04,-6793.16,-1.41687
07-0289_f1_0002_-2964.94_-6796.77,-2964.94,-6796.77,0.685565
07-0289_f1_0002_-2610.65_-6799.45,-2610.65,-6799.45,-0.839392
07-0289_f1_0002_-2872.46_-6795.16,-2872.46,-6795.16,-0.800611
07-0289_f1_0002_-2856.53_-6796.23,-2856.53,-6796.23,-0.22809
07-0289_f1_0002_-2560.24_-6796.02,-2560.24,-6796.02,0.3346
07-0289_f1_0002_-2216.35_-6792.69,-2216.35,-6792.69,-0.303372
07-0289_f1_0002_-3043.83_-6793.41,-3043.83,-6793.41,0.814151
07-0289_f1_0002_-2709.14_-6793.78,-2709.14,-6793.78,1.33607
07-0289_f1_0002_-2253.16_-6794.08,-2253.16,-6794.08,-0.565393
07-0289_f1_0002_-2240.33_-6793.57,-2240.33,-6793.57,-0.708329
07-0289_f1_0002_-3038.55_-6798.03,-3038.55,-6798.03,0.081076
07-0289_f1_0002_-2743.48_-6797.6,-2743.48,-6797.6,-0.120107
07-0289_f1_0002_-2701.03_-6794.45,-2701.03,-6794.45,1.20274
07-0289_f1_0002_-2766.52_-6794.31,-2766.52,-6794.31,-0.429156
07-0289_f1_0002_-2532.36_-6795.28,-2532.36,-6795.28,0.743142
07-0289_f1_0002_-2416.7_-6795.14,-2416.7,-6795.14,1.20638
07-0289_f1_0002_-2357.75_-6796.46,-2357.75,-6796.46,-1.09748
07-0289_f1_0002_-2207.48_-6794.14,-2207.48,-6794.14,-1.14531
07-0289_f1_0002_-2727.47_-6795.4,-2727.47,-6795.4,-0.550967
07-0289_f1_0002_-2246.25_-6795.73,-2246.25,-6795.73,-0.588602
07-0289_f1_0002_-2995.85_-6795.79,-2995.85,-6795.79,-1.41705
07-0289_f1_0002_-2990.54_-6799.41,-2990.54,-6799.41,-0.285679
07-0289_f1_0002_-2897.5_-6795.82,-2897.5,-6795.82,0.888438
07-0289_f1_0002_-2635.74_-6795.52,-2635.74,-6795.52,-1.25329
07-0289_f1_0002_-2569.11_-6799,-2569.11,-6799,0.272127
07-0289_f1_0002_-2666.55_-6796.76,-2666.55,-6796.76,0.617159
07-0289_f1_0002_-2691.96_-6795.63,-2691.96,-6795.63,1.26946
07-0289_f1_0002_-2289.14_-6796.46,-2289.14,-6796.46,0.229355
07-0289_f1_0002_-2278.21_-6797.56,-2278.21,-6797.56,0.472322
07-0289_f1_0002_-2833.61_-6797,-2833.61,-6797,1.4763
07-0289_f1_0002_-2822.07_-6797.33,-2822.07,-6797.33,-1.34112
07-0289_f1_0002_-2466.81_-6799.66,-2466.81,-6799.66,1.19737
07-0289_f1_0002_-2620.6_-6797.87,-2620.6,-6797.87,-1.03638
07-0289_f1_0002_-2306.36_-6796.42,-2306.36,-6796.42,1.01495
07-0289_f1_0002_-3003.14_-6798.14,-3003.14,-6798.14,-0.493715
07-0289_f1_0002_-2882.76_-6795.85,-2882.76,-6795.85,-1.08822
07-0289_f1_0002_-2424.24_-6798.49,-2424.24,-6798.49,-1.01415
07-0289_f1_0002_-2231.83_-6798.77,-2231.83,-6798.77,-0.272442
07-0289_f1_0002_-2971.92_-6797.78,-2971.92,-6797.78,1.42281
07-0289_f1_0002_-2673.43_-6798.03,-2673.43,-6798.03,0.147463
07-0289_f1_0002_-2297.6_-6797.43,-2297.6,-6797.43,0.461172
07-0289_f1_0002_-2878.96_-6798.23,-2878.96,-6798.23,1.38915
07-0289_f1_0002_-2870.12_-6800.14,-2870.12,-6800.14,-0.91597
07-0289_f1_0002_-2484.68_-6800.3,-2484.68,-6800.3,1.51693
07-0289_f1_0002_-2391.05_-6799.61,-2391.05,-6799.61,0.835947
07-0289_f1_0002_-2660.32_-6797.79,-2660.32,-6797.79,-0.391748
07-0289_f1_0002_-2272.97_-6797.68,-2272.97,-6797.68,-0.233299
07-0289_f1_0002_-2915.45_-6797.75,-2915.45,-6797.75,-1.54774
07-0289_f1_0002_-2551.49_-6802,-2551.49,-6802,0.359853
07-0289_f1_0002_-2412.4_-6799.14,-2412.4,-6799.14,0.377645
07-0289_f1_0002_-3044.65_-6797.65,-3044.65,-6797.65,-0.165289
07-0289_f1_0002_-2763.1_-6799.29,-2763.1,-6799.29,1.08381
07-0289_f1_0002_-2368.99_-6800.97,-2368.99,-6800.97,-0.816258
07-0289_f1_0002_-2238.95_-6800.17,-2238.95,-6800.17,0.218124
07-0289_f1_0002_-2957.19_-6798.12,-2957.19,-6798.12,1.19067
07-0289_f1_0002_-2771.18_-6799.44,-2771.18,-6799.44,1.48587
07-0289_f1_0002_-2686.15_-6800.27,-2686.15,-6800.27,0.736916
07-0289_f1_0002_-2581.86_-6800.01,-2581.86,-6800.01,-0.882948
07-0289_f1_0002_-2300.09_-6802.84,-2300.09,-6802.84,0.73514
07-0289_f1_0002_-3062.24_-6799.48,-3062.24,-6799.48,-1.53536
07-0289_f1_0002_-2976.02_-6803.2,-2976.02,-6803.2,0.901807
07-0289_f1_0002_-2893.86_-6801.13,-2893.86,-6801.13,-0.673497
07-0289_f1_0002_-2678.21_-6798.85,-2678.21,-6798.85,1.01711
07-0289_f1_0002_-2419.88_-6800.4,-2419.88,-6800.4,-0.237252
07-0289_f1_0002_-2691.64_-6806.28,-2691.64,-6806.28,0.600976
07-0289_f1_0002_-2574.55_-6802.55,-2574.55,-6802.55,0.046538
07-0289_f1_0002_-2536.53_-6800.48,-2536.53,-6800.48,0.317785
07-0289_f1_0002_-2292.71_-6799.49,-2292.71,-6799.49,-1.07156
07-0289_f1_0002_-3071.47_-6803.47,-3071.47,-6803.47,1.06247
07-0289_f1_0002_-2848.58_-6802.32,-2848.58,-6802.32,0.36511
07-0289_f1_0002_-2306.2_-6806.67,-2306.2,-6806.67,0.437853
07-0289_f1_0002_-3011.36_-6802.05,-3011.36,-6802.05,-1.09441
07-0289_f1_0002_-2883.51_-6802.39,-2883.51,-6802.39,-0.110884
07-0289_f1_0002_-2668.91_-6802.83,-2668.91,-6802.83,0.304871
07-0289_f1_0002_-2633.94_-6800.88,-2633.94,-6800.88,0.391884
07-0289_f1_0002_-2451.23_-6802.48,-2451.23,-6802.48,-1.16009
07-0289_f1_0002_-3083.72_-6801.03,-3083.72,-6801.03,1.35802
07-0289_f1_0002_-2985.03_-6802.07,-2985.03,-6802.07,-0.450012
07-0289_f1_0002_-2348.43_-6804.1,-2348.43,-6804.1,-0.604698
07-0289_f1_0002_-2247.04_-6802.12,-2247.04,-6802.12,-0.777268
07-0289_f1_0002_-2899.28_-6801.02,-2899.28,-6801.02,-1.48004
07-0289_f1_0002_-2865.03_-6803.95,-2865.03,-6803.95,-0.288081
07-0289_f1_0002_-2747.9_-6807.06,-2747.9,-6807.06,0.137222
07-0289_f1_0002_-2586.57_-6801.65,-2586.57,-6801.65,-0.313682
07-0289_f1_0002_-2913.29_-6802.17,-2913.29,-6802.17,-1.44985
07-0289_f1_0002_-2837.53_-6804.69,-2837.53,-6804.69,-0.718001
07-0289_f1_0002_-2724.86_-6807.1,-2724.86,-6807.1,-0.320683
07-0289_f1_0002_-2968.06_-6802.94,-2968.06,-6802.94,1.04776
07-0289_f1_0002_-2878.07_-6803.18,-2878.07,-6803.18,-0.989051
07-0289_f1_0002_-2857.1_-6804.75,-2857.1,-6804.75,-0.397647
07-0289_f1_0002_-2676.49_-6807.06,-2676.49,-6807.06,0.484219
07-0289_f1_0002_-2563.15_-6804.38,-2563.15,-6804.38,-0.364925
07-0289_f1_0002_-2416.24_-6802.68,-2416.24,-6802.68,-1.46005
07-0289_f1_0002_-2828.28_-6803.01,-2828.28,-6803.01,-1.35599
07-0289_f1_0002_-2741.36_-6803.15,-2741.36,-6803.15,-1.27483
07-0289_f1_0002_-2405.18_-6804.14,-2405.18,-6804.14,0.78579
07-0289_f1_0002_-2822.66_-6805.22,-2822.66,-6805.22,1.24748
07-0289_f1_0002_-2766.98_-6804.85,-2766.98,-6804.85,-0.511029
07-0289_f1_0002_-2312.61_-6808.4,-2312.61,-6808.4,0.710317
07-0289_f1_0002_-3001.05_-6805.62,-3001.05,-6805.62,-0.875039
07-0289_f1_0002_-2662.79_-6804.81,-2662.79,-6804.81,-0.132268
07-0289_f1_0002_-2285.79_-6804.33,-2285.79,-6804.33,0.953781
07-0289_f1_0002_-3016.57_-6804.58,-3016.57,-6804.58,0.475582
07-0289_f1_0002_-2888.86_-6804.53,-2888.86,-6804.53,0.241484
07-0289_f1_0002_-2621.05_-6803.38,-2621.05,-6803.38,1.37849
07-0289_f1_0002_-2773.81_-6805.69,-2773.81,-6805.69,0.081578
07-0289_f1_0002_-2636.1_-6804.09,-2636.1,-6804.09,1.36124
07-0289_f1_0002_-2630_-6805.72,-2630,-6805.72,-1.10421
07-0289_f1_0002_-2580.31_-6805.28,-2580.31,-6805.28,0.016498
07-0289_f1_0002_-2556.52_-6806.66,-2556.52,-6806.66,0.504163
07-0289_f1_0002_-2342.33_-6805.86,-2342.33,-6805.86,-1.12931
07-0289_f1_0002_-2233.64_-6805.82,-2233.64,-6805.82,-1.44992
07-0289_f1_0002_-2392.08_-6806.13,-2392.08,-6806.13,1.54649
07-0289_f1_0002_-2242.02_-6805.94,-2242.02,-6805.94,1.1209
07-0289_f1_0002_-3085.64_-6805.82,-3085.64,-6805.82,0.545159
07-0289_f1_0002_-2981.13_-6804.43,-2981.13,-6804.43,-1.11848
07-0289_f1_0002_-2700.82_-6805.56,-2700.82,-6805.56,0.906224
07-0289_f1_0002_-2907.37_-6805.16,-2907.37,-6805.16,-1.21773
07-0289_f1_0002_-2545.94_-6805.38,-2545.94,-6805.38,-0.833997
07-0289_f1_0002_-2469.73_-6805.56,-2469.73,-6805.56,-0.937632
07-0289_f1_0002_-2462.21_-6806.27,-2462.21,-6806.27,1.49419
07-0289_f1_0002_-2414.22_-6809.83,-2414.22,-6809.83,-0.514573
07-0289_f1_0002_-2483.56_-6807.28,-2483.56,-6807.28,1.35123
07-0289_f1_0002_-2338.86_-6808.21,-2338.86,-6808.21,0.032603
07-0289_f1_0002_-2918.64_-6808.48,-2918.64,-6808.48,1.05634
07-0289_f1_0002_-2620.69_-6808.6,-2620.69,-6808.6,-1.30318
07-0289_f1_0002_-2366.61_-6805.9,-2366.61,-6805.9,-0.92997
07-0289_f1_0002_-2255.57_-6807.04,-2255.57,-6807.04,0.174624
07-0289_f1_0002_-2873.96_-6807.63,-2873.96,-6807.63,-0.216456
07-0289_f1_0002_-2853.29_-6808.85,-2853.29,-6808.85,0.002816
07-0289_f1_0002_-3006.81_-6806.75,-3006.81,-6806.75,0.429296
